AMC Name,AMC Launch Date,Rank,Mutual Fund Name,AUM,Type,Scheme Launch Date,Exit Load,Expense Ratio,Investment Type,NAV,Minimum Investment,Minimum SIP Amount,Total Return,1m_return,1y_return,2y_return,3y_return,4y_return,5y_return,10y_return
UTI,2002-11-14T00:00:00.798Z,8.0,UTI Ultra Short Term Fund Direct Growth,2215.9726,Debt,01-Jan-2013,Nil,0.42,Ultra Short Duration,3946.0258,500,500.0,113.191814,0.6055067727,6.8191156325,13.974771381207,18.955306871617,27.267502959289,32.363532140024,102.53981073759
SBI,1987-06-29T00:00:00.697Z,1.0,SBI Magnum Medium Duration Fund Direct  Growth,7136.5291,Debt,28-Jan-2013,"For units in excess of 8% of the investment,1.50% will be charged for redemption within 12 months",0.68,Medium Duration,47.2775,5000,500.0,149.600633,0.5431130543,8.0247576442,11.270462867955,18.888676550461,34.241705824732,48.144921996171,151.85023410908
Sundaram,1996-02-26T00:00:00.368Z,17.0,Principal Large Cap Fund Direct   Growth,533.6569,Equity,19-Oct-2020,"For units in excess of 24% of the investment,1% will be charged for redemption within 365 days.",0.5,Large Cap,14.9491,5000,500.0,49.491,1.2811653117,28.3184549356,,,,,
IIFL,2010-03-22T00:00:00.926Z,30.0,360 ONE Dynamic Bond Fund Direct Growth,803.5142655,Debt,24-Jun-2013,Nil,0.27,Dynamic Bond,20.0924,10000,1000.0,101.274,0.6259311476,7.0612077724,11.169166869186,18.98931736357,29.160062374464,39.626227870581,108.29349063438
HDFC,1999-12-10T00:00:00.617Z,2.0,HDFC Floating Rate Debt Fund Direct Plan Growth,14406.8473,Debt,01-Jan-2013,Nil,0.26,Floater,43.6354,100,100.0,121.894438,0.7939372903,7.8763578006,11.503312478881,18.453242105492,29.676954542612,40.6915374677,112.90018280106
UTI,2002-11-14T00:00:00.346Z,8.0,UTI Medium Term Fund Direct Growth,45.3049,Debt,31-Mar-2015,"For units in excess of 10% of the investment,1% will be charged for redemption within 365 days",0.96,Medium Duration,16.8457,500,500.0,68.579,0.5457343258,7.1376820805,13.255804579168,18.288601199873,19.625750415123,27.480546586105,
FRANKLIN_TEMPLETON,1996-02-19T00:00:00.957Z,11.0,Franklin India Feeder Franklin US Opportunities Direct Fund Growth,3291.10678033,Other,02-Jan-2013,Exit load of 1% if redeemed within one year.,0.55,FoF Overseas/Domestic,57.172,5000,500.0,400.477733,5.3899915313,21.0309958325,-10.244707150546,23.106194141941,63.953948285723,81.51560974073,293.75726098544
HSBC,2002-05-27T00:00:00.609Z,21.0,HSBC Managed Solutions India Conservative Fund Direct  Growth,32.73731294,Other,30-Apr-2014,Exit load of 1% if redeemed within 1 year,0.54,FoF Overseas/Domestic,19.3817,5000,1000.0,93.922,0.964757457,7.9515470001,10.258130543552,18.135630391344,28.96065118073,36.357371885019,
RELIANCE,1995-06-30T00:00:00.196Z,6.0,Nippon India Short Term Fund Direct Growth,6113.9676,Debt,31-Dec-2012,Nil,0.36,Short Duration,48.9398,100,100.0,128.222382,0.5830442106,7.2558608741,10.961471270209,18.246262161273,31.642257865681,43.820925192393,120.9783890513
ICICI_PRUDENTIAL,1993-10-12T00:00:00.030Z,3.0,ICICI Prudential Banking & PSU Debt Direct Growth,8126.89130995,Debt,13-Mar-2013,Nil,0.39,Banking and PSU,29.308,500,100.0,127.147345,0.734800871,7.9677896297,12.149564924321,18.059217687897,30.812184781977,43.486377891023,122.6076445904
ICICI_PRUDENTIAL,1993-10-12T00:00:00.752Z,3.0,ICICI Prudential Debt Management Fund (FOF) Direct Plan   Growth,147.1172424,Other,03-Jan-2013,Exit load of 0.25% if redeemed within 15 days.,0.41,FoF Overseas/Domestic,40.0773,100,100.0,129.895888,0.6455308015,8.250638972,11.202125794038,18.131186262361,30.236285844151,41.569593502066,124.7180234573
RELIANCE,1995-06-30T00:00:00.579Z,6.0,Nippon India Low Duration Fund Direct Growth,7092.835,Debt,31-Dec-2012,Nil,0.38,Low Duration,3429.584,500,100.0,118.061239,0.6185744711,6.9767890711,11.363376051185,17.8470884759,28.690067749798,37.637763054156,108.32221032971
HDFC,1999-12-10T00:00:00.947Z,2.0,HDFC Low Duration Fund Direct Plan Growth,14539.0819,Debt,01-Jan-2013,Nil,0.43,Low Duration,54.0272,100,100.0,118.829781,0.7142510445,7.474306387,11.452624185268,17.877689431928,28.502489102732,39.487959127741,110.24629773967
ICICI_PRUDENTIAL,1993-10-12T00:00:00.689Z,3.0,ICICI Prudential Corporate Bond Fund Direct Plan  Growth,21926.35392966,Debt,02-Jan-2013,Nil,0.32,Corporate Bond,26.8089,100,100.0,130.719596,0.7637694846,8.0996972755,12.07138971419,17.788030188413,32.028415365199,44.548732175433,121.41504832296
BIRLA_SUN_LIFE,1994-12-23T00:00:00.320Z,4.0,Aditya Birla Sun Life Low Duration Fund Direct Growth,11279.47746454,Debt,01-Jan-2013,Nil,0.39,Low Duration,628.2132,100,100.0,126.079982,0.6651746681,7.2986066615,11.730913258287,17.806450232047,29.057146453573,40.822928416476,116.55292658398
Axis,2009-09-04T00:00:00.046Z,7.0,Axis Corporate Debt Fund Direct   Growth,4813.827502,Debt,13-Jul-2017,Nil,0.24,Corporate Bond,15.4021,5000,1000.0,53.915,0.6644909385,7.3917988292,11.244019138755,17.923552531776,33.665945861449,42.487502314386,
IDFC,1999-12-20T00:00:00.834Z,9.0,Bandhan Credit Risk Fund Direct   Growth,434.3501,Debt,03-Mar-2017,Exit load of 1% if redeemed within 365 days.,0.65,Credit Risk,15.336,1000,100.0,52.986,0.3048760499,6.7972551292,10.379509379509,17.693307792317,27.898674915353,39.733659712834,
Sundaram,1996-02-26T00:00:00.589Z,17.0,Sundaram Low Duration Fund(Ex) Direct Growth,549.95186412,Debt,02-Jan-2013,Nil,0.21,Low Duration,30.2653,1000,1000.0,93.416924,0.3381592863,12.5870015661,20.06275810361,17.55249318346,26.647361835855,35.858347810083,
ESCORTS,1996-04-15T00:00:00.478Z,34.0,Quant Dynamic Bond Fund Direct Growth,13.1901325,Debt,07-Jan-2013,Nil,0.11,Dynamic Bond,65.4718,5000,1000.0,,,,,,,,
ICICI_PRUDENTIAL,1993-10-12T00:00:00.139Z,3.0,ICICI Prudential Ultra Short Term Fund Direct Growth,12657.42345917,Debt,10-Jan-2013,Nil,0.39,Ultra Short Duration,25.958,5000,1000.0,127.118837,0.6089798326,7.0186158464,11.559997073418,17.586246002404,27.376143723403,38.833365469074,124.11637558361
SBI,1987-06-29T00:00:00.864Z,1.0,SBI Magnum Income Direct Plan Growth,1603.8264,Debt,01-Jan-2013,"For units in excess of 10% of the investment, 1% will be charged for redemption within 1 year",0.8,Medium to Long Duration,65.1496,5000,500.0,129.73668,0.478229319,8.5890163025,11.07033128734,17.699131015439,34.193642641382,48.42171142467,120.88793450907
Edelweiss,2008-04-30T00:00:00.961Z,15.0,Edelweiss Government Securities Fund Direct Growth,139.1979,Debt,13-Feb-2014,Nil,0.67,Gilt,22.165,5000,100.0,122.052,0.3633931154,7.5682195816,10.326529801061,17.723901368352,30.767282856419,50.482515586879,
KOTAK_MAHINDRA,1994-08-05T00:00:00.802Z,5.0,Kotak Floating Rate Fund Direct   Growth,4296.8068,Debt,14-May-2019,Nil,0.22,Floater,1320.6571,100,100.0,31.80972,0.7250830596,7.3072736999,10.738014439071,17.460530201616,29.880782569589,,
FRANKLIN_TEMPLETON,1996-02-19T00:00:00.405Z,11.0,Franklin India Floating Rate Fund Direct Growth,284.86358305,Debt,,Nil,0.2,Floater,37.7427,1000,500.0,100.53087,0.7466240075,7.9164995129,11.559162877497,17.216791008773,25.985434668432,35.740648630724,92.966536350919
ICICI_PRUDENTIAL,1993-10-12T00:00:00.188Z,3.0,ICICI Prudential Gilt Fund Direct Plan Growth,3585.31613592,Debt,01-Jan-2013,Nil,0.56,Gilt,93.9731,5000,1000.0,141.044202,0.8052374212,9.7864602433,13.301280506031,17.28225474417,33.83005530997,50.646638760504,136.11047620004
Invesco,2006-07-24T00:00:00.837Z,16.0,Invesco India Arbitrage Fund Direct Growth,5155.0723,Hybrid,31-Dec-2012,Exit load of 0.50% if redeemed within 15 days,0.38,Arbitrage,29.7418,1000,500.0,99.65027,0.6885510579,7.4503473064,12.281046814659,17.097685280148,24.057404110562,32.428622412562,90.878284968396
HSBC,2002-05-27T00:00:00.602Z,21.0,HSBC Asia Pacific (Ex Japan) Dividend Yield Fund Direct Growth,8.31650904,Other,24-Feb-2014,Exit load of 1% if redeemed within 1 year,1.28,FoF Overseas/Domestic,19.6456,5000,1000.0,95.624,2.2982915771,6.9164721893,-0.695956750172,19.759775202483,30.788310724529,34.07352578337,
HDFC,1999-12-10T00:00:00.339Z,2.0,HDFC Short Term Debt Fund Direct Plan Growth,12320.4485,Debt,01-Jan-2013,Nil,0.29,Short Duration,28.2683,100,100.0,127.033107,0.6302655661,7.3960067188,10.841180877225,17.350231084498,31.729236391434,43.828344877778,120.02974174511
Axis,2009-09-04T00:00:00.257Z,7.0,Axis All Seasons Debt FoF Direct   Growth,170.6735,Other,28-Jan-2020,"For units in excess of 10% of the investment, exit load of 1% if redeemed within 12 months.",0.22,FoF Overseas/Domestic,12.4775,5000,1000.0,24.825,0.5390422935,7.0743302384,10.675178436848,17.482352941176,,,
KOTAK_MAHINDRA,1994-08-05T00:00:00.048Z,5.0,Kotak Low Duration Fund Direct Growth,9351.184,Debt,01-Jan-2013,Nil,0.42,Low Duration,3143.896,100,100.0,124.916494,0.662519944,7.3961772566,11.290065753965,17.23355376557,29.048348043632,40.137366885182,117.93465988506
FRANKLIN_TEMPLETON,1996-02-19T00:00:00.921Z,11.0,Franklin India Corporate Debt Fund Direct Growth,753.93121834,Debt,01-Jan-2013,Nil,0.21,Corporate Bond,91.585,10000,500.0,135.220746,0.5585008799,6.7040773268,10.033561403424,17.41335522434,28.068420456183,41.705303472436,123.03282223462
ICICI_PRUDENTIAL,1993-10-12T00:00:00.968Z,3.0,ICICI Prudential Savings Fund Direct Plan  Growth,18077.1599995,Debt,01-Jan-2013,Nil,0.4,Low Duration,475.8142,100,100.0,121.45478,0.7571358832,8.0974143233,11.210050583888,17.135724465944,27.962248306557,39.124510958253,111.72032565249
BIRLA_SUN_LIFE,1994-12-23T00:00:00.789Z,4.0,Aditya Birla Sun Life Floating Rate Direct Fund Growth,12326.07882851,Debt,01-Jan-2013,Nil,0.23,Floater,307.9432,1000,1000.0,125.178984,0.7011469563,7.3712894188,11.461623883176,17.098617430105,28.433585906674,39.997623771029,115.46345455131
BIRLA_SUN_LIFE,1994-12-23T00:00:00.532Z,4.0,Aditya Birla Sun Life Corporate Bond Fund Direct Growth,17607.71344398,Debt,01-Jan-2013,Nil,0.31,Corporate Bond,98.2735,100,100.0,130.871525,0.6724726135,7.3540941552,10.784933253591,17.150275822485,31.672371152824,45.027911999279,122.74265930366
RELIANCE,1995-06-30T00:00:00.323Z,6.0,Nippon India Floating Rate Fund Direct Growth,7251.1681,Debt,31-Dec-2012,Nil,0.3,Floater,40.6944,5000,100.0,124.190534,0.7107866204,7.116929642,10.588721608215,17.131565909693,31.204284769387,43.206085364135,116.42300220868
KOTAK_MAHINDRA,1994-08-05T00:00:00.144Z,5.0,Kotak Equity Arbitrage Fund Direct Growth,22512.6529,Hybrid,31-Dec-2012,Exit load of 0.25% if redeemed within 30 days,0.43,Arbitrage,34.4513,100,100.0,102.696302,0.6994664739,7.1449924331,11.698366786455,16.838545150785,23.478051791456,32.281602854166,93.399508743135
DHFL_PRAMERICA,2010-05-13T00:00:00.905Z,26.0,PGIM India Corporate Bond Direct Plan Growth,47.4018,Debt,01-Jan-2013,Nil,0.25,Corporate Bond,41.2214,5000,1000.0,115.359619,0.5964205009,6.7462516508,10.528616052875,17.165774185113,30.240214338296,41.814941722054,110.65482456589
Axis,2009-09-04T00:00:00.888Z,7.0,Axis Short Term Direct Fund Growth,7511.861804,Debt,01-Jan-2013,Nil,0.34,Short Duration,28.7932,5000,1000.0,129.683547,0.5685729762,7.269270911,11.141921431109,17.09688969906,31.338338315496,44.28634458416,122.84324885203
KOTAK_MAHINDRA,1994-08-05T00:00:00.593Z,5.0,Kotak Credit Risk Fund Direct Growth,1063.0111,Debt,01-Jan-2013,"For units in excess of 6% of the investment,1% will be charged for redemption within 365 days",0.74,Credit Risk,28.1461,100,100.0,128.649743,0.757334098,6.5498773864,8.776641025244,17.136892633473,26.801082543978,37.849566765229,122.0012793278
Edelweiss,2008-04-30T00:00:00.358Z,15.0,Edelweiss Arbitrage Fund Direct Growth,5304.8765,Hybrid,27-Jun-2014,"Exit load of 0.1%, if redeemed within 30 days.",0.38,Arbitrage,17.9223,5000,100.0,78.913,0.701312005,7.075186575,11.677538154239,16.738222628213,23.955908435871,32.946684005201,
Tata,1995-06-30T00:00:00.343Z,14.0,Tata Arbitrage Fund Direct   Growth,6466.64820504,Hybrid,18-Dec-2018,0.25%  if redeemed within 30 days.,0.29,Arbitrage,13.0164,5000,150.0,29.946,0.6677822193,7.0404204318,11.265615768608,16.640785587979,24.29195879444,,
ICICI_PRUDENTIAL,1993-10-12T00:00:00.921Z,3.0,ICICI Prudential Retirement Fund   Pure Debt Plan Direct   Growth,167.07571823,Solution Oriented,27-Feb-2019,Nil,1.25,Retirement,14.0472,5000,100.0,40.436,0.6276870163,7.0739108556,10.34233498071,16.844995423912,32.314533908684,,
RELIANCE,1995-06-30T00:00:00.711Z,6.0,Nippon India Arbitrage Fund Direct Growth,9219.9584,Hybrid,31-Dec-2012,Exit load of 0.25% if redeemed within 1 month,0.34,Arbitrage,24.7908,5000,100.0,103.62109,0.6585101969,7.0323548874,11.453032254577,16.471274808334,23.309383345956,32.525610611602,93.181427880036
Axis,2009-09-04T00:00:00.571Z,7.0,Axis Ultra Short Term Fund Direct   Growth,5069.3329,Debt,10-Sep-2018,Nil,0.31,Ultra Short Duration,13.5329,5000,1000.0,35.158,0.6141454445,7.0660181562,11.405280207054,16.589893552783,25.292470845616,,
BIRLA_SUN_LIFE,1994-12-23T00:00:00.280Z,4.0,Aditya Birla Sun Life Active Debt Multi Manager FoF Scheme Direct Growth,9.8534,Other,01-Jan-2013,0.25% for redemption within 15 days,0.27,FoF Overseas/Domestic,34.0358,100,1000.0,115.011632,0.5938965886,6.8764513828,9.649111495112,16.107998866619,29.034877059597,40.059134559949,107.93812857274
KOTAK_MAHINDRA,1994-08-05T00:00:00.879Z,5.0,Kotak Banking and PSU Debt Fund Direct Growth,6329.3731,Debt,01-Jan-2013,Nil,0.37,Banking and PSU,58.4327,100,100.0,130.330641,0.6113936051,7.3455876268,11.031704213215,16.5971514752,30.660783879192,45.113789485722,122.96382596738
SBI,1987-06-29T00:00:00.611Z,1.0,SBI Magnum Gilt Fund Direct Growth,6893.0719,Debt,02-Jan-2013,Nil,0.46,Gilt,59.5537,5000,500.0,157.301438,0.3691172464,9.2484395878,12.520690292246,16.617136470831,31.397417213002,52.066639999796,143.52067565638
BIRLA_SUN_LIFE,1994-12-23T00:00:00.320Z,4.0,Aditya Birla Sun Life Savings Direct Growth,14500.618055,Debt,01-Jan-2013,Nil,0.34,Ultra Short Duration,482.4296,1000,1000.0,119.776905,0.6396594276,6.9302063273,11.231326700351,16.561319654592,26.092203407574,37.343758997594,110.54104273787
Baroda,1994-11-24T00:00:00.159Z,22.0,Baroda BNP Paribas Short Duration Direct Fund Growth,228.6716,Debt,09-Jan-2013,Nil,0.38,Short Duration,27.1409,5000,500.0,125.758975,0.6188770478,7.4963950116,10.540745327445,16.645889574771,28.642608588468,39.601082438161,116.29693988984
HDFC,1999-12-10T00:00:00.047Z,2.0,HDFC Banking and PSU Debt Fund Direct Growth,6342.3678,Debt,26-Mar-2014,Nil,0.39,Banking and PSU,20.5754,100,100.0,105.665,0.6464589124,7.1060306218,10.385044762661,16.65031280309,30.835146379632,43.929373727194,
Axis,2009-09-04T00:00:00.231Z,7.0,Axis Arbitrage Fund Direct Growth,2307.864899,Hybrid,14-Aug-2014,Exit load of 0.25% if redeemed within 15 days.,0.31,Arbitrage,17.5281,500,100.0,75.051,0.6468268114,6.7605479185,11.552873402072,16.285141095817,23.125347288163,31.9526314996,
KOTAK_MAHINDRA,1994-08-05T00:00:00.967Z,5.0,Kotak Corporate Bond Fund Direct Growth,10287.0138,Debt,11-Jan-2013,Nil,0.33,Corporate Bond,3367.1895,100,100.0,125.218625,0.6572210987,7.0781086878,10.67248490641,16.526181680023,29.247613860772,41.459352785941,117.58622107182
Tata,1995-06-30T00:00:00.675Z,14.0,Tata Money Market Fund Direct Growth,12126.24995385,Debt,01-Jan-2013,Nil,0.17,Money Market,4155.3919,5000,500.0,95.656648,0.6313043267,7.240364422,11.548579053405,16.492996490968,25.365624183122,26.410024043684,86.902365638967
DHFL_PRAMERICA,2010-05-13T00:00:00.518Z,26.0,PGIM India Low Duration Fund Direct Plan Growth,91.7818,Debt,01-Jan-2013,Nil,0.36,Low Duration,27.6656,5000,1000.0,80.371446,0.5952662679,6.9226393409,10.987836817327,16.698343512159,22.032356227668,10.745835537812,72.695226070977
DHFL_PRAMERICA,2010-05-13T00:00:00.230Z,26.0,PGIM India Global Equity Opportunities Fund Direct Growth,1509.0296,Other,01-Jan-2013,0.5% for redemption within 90 days,1.43,FoF Overseas/Domestic,35.5,5000,1000.0,143.844049,3.4532791642,24.8686514886,-13.554801163919,18.242122719734,73.90243902439,100.39347948285,136.87707641196
SBI,1987-06-29T00:00:00.815Z,1.0,SBI Arbitrage Opportunities Fund Direct Growth,11230.529,Hybrid,10-Jan-2013,"Exit load of 0.25%, if redeemed within 1 month.",0.4,Arbitrage,31.0493,5000,500.0,97.567688,0.6275390346,7.2362938502,11.866130882384,16.212367626228,22.080856591741,30.676723411427,88.632949119552
HDFC,1999-12-10T00:00:00.491Z,2.0,HDFC Corporate Bond Fund Direct Plan Growth,26611.7465,Debt,01-Jan-2013,Nil,0.32,Corporate Bond,28.4467,100,100.0,128.339652,0.7134810364,7.6252129472,10.536015614672,16.4758806611,31.042143933771,44.890220781603,122.57784180322
HSBC,2002-05-27T00:00:00.190Z,21.0,HSBC Low Duration Fund Direct Growth,453.24376513,Debt,01-Jan-2013,Nil,0.25,Low Duration,25.8135,5000,1000.0,115.208478,0.6778005665,6.9535805441,10.876392892483,16.358661543532,27.661998622869,34.586360146853,106.22079252289
BIRLA_SUN_LIFE,1994-12-23T00:00:00.927Z,4.0,Aditya Birla Sun Life Arbitrage Fund Direct Growth,4243.97893013,Hybrid,01-Jan-2013,Exit load of 0.25% if redeemed within 30 days.,0.21,Arbitrage,24.6814,1000,1000.0,100.608987,0.6811449118,6.9239648334,11.153615395372,16.173655574309,22.829440941153,31.575097051866,89.455473711728
Axis,2009-09-04T00:00:00.826Z,7.0,Axis Treasury Advantage Direct Fund Growth,5351.426599,Debt,01-Jan-2013,Nil,0.29,Low Duration,2802.9157,5000,1000.0,119.037861,0.6350357667,7.0622793798,11.080156454903,16.339058477118,26.832742361044,38.345916827963,109.5324586911
BARODABNPPARIBASMUTUALFUND_MF,2004-04-15T00:00:00.924Z,25.0,Baroda BNP Paribas Low Duration Fund Direct Growth,148.4143,Debt,02-Jan-2013,Nil,0.37,Low Duration,37.9617,5000,500.0,117.153218,0.6318242998,6.9919135184,10.736633617088,16.290349300233,27.362253006259,37.425770572155,107.84461015462
RELIANCE,1995-06-30T00:00:00.611Z,6.0,Nippon India Banking & PSU Debt Fund Direct Growth,5475.8161,Debt,15-May-2015,Nil,0.35,Banking and PSU,18.509,5000,100.0,84.989,0.5888878014,7.1604838149,10.377274056218,16.294815457442,31.316150007453,45.149748522915,
KOTAK_MAHINDRA,1994-08-05T00:00:00.378Z,5.0,Kotak Dynamic Bond Fund Direct Growth,2554.477,Debt,01-Jan-2013,Nil,0.4,Dynamic Bond,34.5,100,100.0,143.228987,0.8038083119,7.7953289201,11.09492056446,16.350277423114,30.590615192649,48.492600586449,133.60320874423
IDFC,1999-12-20T00:00:00.094Z,9.0,Bandhan Arbitrage Fund Direct Growth,3357.1414,Hybrid,31-Dec-2012,Exit load of 0.25% if redeemed within 1 month,0.73,Arbitrage,30.2931,100,100.0,99.204242,0.6433275979,7.0362412972,11.171483820685,16.026873242246,22.308641226313,31.461411722767,90.742971760891
KOTAK_MAHINDRA,1994-08-05T00:00:00.881Z,5.0,Kotak Bond Short Term Fund Direct Growth,13212.4452,Debt,01-Jan-2013,Nil,0.36,Short Duration,49.066,100,100.0,126.501824,0.6494039436,7.2228743298,10.615388084607,16.278270433766,30.160958213485,43.400677633136,119.35900761106
Quantum,2005-09-19T00:00:00.704Z,33.0,Quantum Dynamic Bond Fund Direct Growth,87.9689,Debt,19-May-2015,Nil,0.61,Dynamic Bond,18.4793,500,500.0,84.814,0.6354582433,7.9533639412,11.41696206805,16.209639387556,27.909584186922,42.541802924662,
ICICI_PRUDENTIAL,1993-10-12T00:00:00.504Z,3.0,ICICI Prudential Equity Arbitrage Direct Growth,11221.37796972,Hybrid,06-Jan-2013,Exit load of 0.25% if redeemed within 1 month,0.39,Arbitrage,31.7522,5000,1000.0,101.984076,0.6375632327,6.9426833216,11.1159777288,15.970304814496,22.51627484691,31.28718282045,91.378998189499
ESCORTS,1996-04-15T00:00:00.490Z,34.0,Quant Liquid Direct Fund Growth,1748.4042,Debt,05-Jan-2013,"Exit load of 0.0070% if redeemed within 1 day, 0.0065% if redeemed within 2 days, 0.0060% if redeemed within 3 days, 0.0055% if redeemed within 4 days, 0.0050% if redeemed within 5 days, 0.0045% if redeemed within 6 days.",0.29,Liquid,37.0897,5000,1000.0,108.995079,0.5628823486,6.5230084245,10.987377581722,16.165335708774,23.337296314427,32.980018312059,98.76561762054
